   103.193634      -1.89133529E-02  -1.94341484E-02   1650.88196       1652.16199       3303.04395    
   103.793762      -8.49652570E-03  -1.94964893E-02   1662.32190       1663.77869       3326.10059    
   104.393890       7.14329362E-04  -1.89299025E-02   1673.67651       1675.24329       3348.91992    
   104.994019       7.07649859E-03  -1.80815179E-02   1684.99414       1686.59363       3371.58789    
   105.594147       1.27771031E-02  -1.65557247E-02   1696.37622       1697.91077       3394.28711    
   106.194275       1.74533520E-02  -1.45231877E-02   1707.78284       1709.09363       3416.87646    
   106.794403       2.00353656E-02  -1.26021523E-02   1719.19495       1720.31274       3439.50806    
   107.394531       2.43797172E-02  -1.15885111E-02   1730.64746       1731.47498       3462.12231    
   107.994659       2.83805002E-02  -1.17161144E-02   1742.13379       1742.70679       3484.84082    
   108.594788       3.20852585E-02  -1.22602247E-02   1753.61401       1754.01941       3507.63354    
   109.194916       3.55531499E-02  -1.44636380E-02   1765.10400       1765.30640       3530.41040    
   109.795044       3.72064598E-02  -1.69881191E-02   1776.65039       1776.67383       3553.32397    
   110.395172       3.81780043E-02  -1.75316203E-02   1788.32776       1788.08081       3576.40869    
   110.995300       4.01598029E-02  -1.78130195E-02   1800.04822       1799.62561       3599.67358    
   111.595428       4.31661084E-02  -1.81173906E-02   1811.82935       1811.30823       3623.13770    
   112.195557       4.50953692E-02  -1.86678674E-02   1823.70337       1823.00940       3646.71289    
   112.795685       4.71382067E-02  -2.07064133E-02   1835.52466       1834.73938       3670.26392    
   113.395813       4.87046391E-02  -2.31795348E-02   1847.33777       1846.52661       3693.86450    
   113.995941       5.13177961E-02  -2.63704471E-02   1859.14685       1858.28796       3717.43481    
   114.596069       5.31431884E-02  -2.99389195E-02   1871.04395       1870.07703       3741.12085    
   115.196198       5.46169728E-02  -3.35562937E-02   1882.98364       1881.87158       3764.85522    
   115.796326       5.72029725E-02  -3.72145139E-02   1894.90735       1893.68604       3788.59351    
   116.396454       6.05245791E-02  -4.22626063E-02   1906.85461       1905.36121       3812.21606    
   116.996582       6.47690520E-02  -4.75936756E-02   1918.89441       1916.98242       3835.87671    
   117.596710       6.86152130E-02  -5.33009022E-02   1930.93420       1928.54517       3859.47925    
   118.196838       7.27430582E-02  -5.81726618E-02   1943.01660       1940.12524       3883.14160    
   118.796967       7.63148516E-02  -6.25295565E-02   1955.09741       1951.69104       3906.78833    
   119.397095       7.99586847E-02  -6.63546622E-02   1967.26685       1963.24597       3930.51270    
   119.997223       8.24147910E-02  -6.78511932E-02   1979.40662       1975.00305       3954.40967    
   120.597351       8.53657946E-02  -6.86893836E-02   1991.47522       1986.86597       3978.34131    
   121.197479       8.71122107E-02  -6.96927160E-02   2003.52637       1998.80701       4002.33350    
   121.797607       8.89176056E-02  -7.02868253E-02   2015.51721       2010.82837       4026.34570    
   122.397736       8.98386985E-02  -7.15141594E-02   2027.52380       2022.94141       4050.46509    
   122.997864       9.08812732E-02  -7.20938221E-02   2039.51880       2035.09485       4074.61353    
   123.597992       9.40697119E-02  -7.30684474E-02   2051.53784       2047.16455       4098.70264    
   124.198120       9.68648419E-02  -7.48008117E-02   2063.61719       2059.07397       4122.69141    
   124.798248       9.97757092E-02  -7.63662234E-02   2075.64648       2070.98999       4146.63672    
   125.398376      0.102230899      -7.70267248E-02   2087.71338       2082.95459       4170.66797    
   125.998505      0.104304947      -7.70179704E-02   2099.86011       2094.84961       4194.70947    
   126.598633      0.106092371      -7.60579854E-02   2112.01538       2106.78760       4218.80322    
   127.198761      0.106702536      -7.53076300E-02   2124.26001       2118.63647       4242.89648    
   127.798889      0.105736069      -7.50396028E-02   2136.56494       2130.49951       4267.06494    
   128.398712      0.105984509      -7.46096745E-02   2148.82544       2142.37036       4291.19580    
   128.998383      0.106933288      -7.32394680E-02   2161.01416       2154.32568       4315.33984    
   129.598053      0.107256360      -7.05171153E-02   2173.09692       2166.38916       4339.48633    
   130.197723      0.106726222      -6.81435093E-02   2185.16138       2178.58765       4363.74902    
   130.797394      0.105775855      -6.62078932E-02   2197.28052       2190.71069       4387.99121    
   131.397064      0.103618197      -6.44361526E-02   2209.33179       2202.65649       4411.98828    
   131.996735      0.101871453      -6.32779077E-02   2221.44629       2214.70068       4436.14697    
   132.596405      0.101013906      -6.37306273E-02   2233.61328       2226.77197       4460.38574    
   133.196075      0.100036301      -6.19994439E-02   2245.73389       2238.89209       4484.62549    
   133.795746       9.82363299E-02  -5.87547980E-02   2257.81152       2251.22363       4509.03516    
   134.395416       9.59875137E-02  -5.52423447E-02   2269.93652       2263.66724       4533.60400    
   134.995087       9.31127071E-02  -5.23847416E-02   2282.02051       2276.20044       4558.22070    
   135.594757       9.09379423E-02  -5.02190851E-02   2294.05737       2288.61084       4582.66797    
   136.194427       8.87718797E-02  -4.83523086E-02   2306.16846       2301.09253       4607.26074    
   136.794098       8.67677629E-02  -4.58620526E-02   2318.34912       2313.49268       4631.84180    
   137.393768       8.47239047E-02  -4.45039198E-02   2330.49731       2325.85815       4656.35547    
   137.993439       8.27052966E-02  -4.36093248E-02   2342.59692       2338.13037       4680.72705    
   138.593109       8.05803835E-02  -4.37293239E-02   2354.80249       2350.39966       4705.20264    
   139.192780       7.77096227E-02  -4.31045406E-02   2367.09326       2362.62793       4729.72119    
   139.792450       7.49290735E-02  -4.25811037E-02   2379.52441       2374.85327       4754.37744    
   140.392120       7.17880428E-02  -4.25214432E-02   2392.08301       2386.90356       4778.98633    
   140.991791       6.78408071E-02  -4.16646898E-02   2404.54590       2399.04321       4803.58936    
   141.591461       6.29917756E-02  -4.13112566E-02   2417.04248       2411.38330       4828.42578    
   142.191132       5.71570508E-02  -4.26368788E-02   2429.57910       2423.89575       4853.47461    
   142.790802       5.28137647E-02  -4.46013436E-02   2442.05249       2436.35547       4878.40820    
   143.390472       4.81769331E-02  -4.61091436E-02   2454.54199       2448.78027       4903.32227    
   143.990143       4.42581028E-02  -4.78837453E-02   2467.17944       2461.42725       4928.60645    
   144.589813       3.98510881E-02  -5.06995134E-02   2479.72852       2474.16528       4953.89355    
   145.189484       3.65956314E-02  -5.41294627E-02   2492.24121       2486.96387       4979.20459    
   145.789154       3.34758162E-02  -5.78464903E-02   2504.76562       2499.70947       5004.47510    
   146.388824       3.06971259E-02  -6.09006844E-02   2517.40771       2512.43042       5029.83789    
   146.988495       2.83712167E-02  -6.42300025E-02   2530.04175       2525.04248       5055.08398    
   147.588165       2.70553231E-02  -6.78758547E-02   2542.70361       2537.52271       5080.22656    
   148.187836       2.62287483E-02  -7.04756379E-02   2555.40649       2550.12329       5105.52979    
   148.787506       2.54758000E-02  -7.17921034E-02   2568.01270       2562.84595       5130.85889    
   149.387177       2.51018312E-02  -7.27400482E-02   2580.40649       2575.58447       5155.99072    
   149.986847       2.55856775E-02  -7.52093494E-02   2592.73071       2588.23071       5180.96143    
   150.586517       2.65888162E-02  -7.87080899E-02   2604.97070       2600.85522       5205.82617    
   151.186188       2.78041102E-02  -8.30210969E-02   2617.14478       2613.49731       5230.64209    
   151.785858       2.83683874E-02  -8.80223885E-02   2629.25610       2626.19971       5255.45605    
   152.385529       2.87598092E-02  -9.26759765E-02   2641.48267       2638.82568       5280.30811    
   152.985199       2.98785456E-02  -9.59653407E-02   2653.71875       2651.37988       5305.09863    
   153.584869       3.12280282E-02  -9.83646140E-02   2665.92676       2663.91895       5329.84570    
   154.184540       3.24243940E-02 -0.100198381       2678.02271       2676.54492       5354.56738    
   154.784210       3.46257314E-02 -0.102252141       2690.06274       2689.33911       5379.40137    
   155.383881       3.73295397E-02 -0.102987647       2702.08008       2702.18359       5404.26367    
   155.983551       4.08823751E-02 -0.103508167       2714.15967       2714.92969       5429.08936    
   156.583221       4.55779321E-02 -0.104530044       2726.09204       2727.55298       5453.64502    
   157.182892       5.01676127E-02 -0.105381399       2737.86450       2740.04834       5477.91260    
   157.782562       5.47207110E-02 -0.108015224       2749.65210       2752.43506       5502.08740    
   158.382233       5.87253645E-02 -0.111788027       2761.46606       2764.98926       5526.45508    
   158.981903       6.21340014E-02 -0.115907691       2773.19189       2777.60352       5550.79541    
   159.581573       6.53439239E-02 -0.119377710       2784.95483       2790.18896       5575.14404    
   160.181244       6.84480667E-02 -0.121074863       2796.89844       2802.72412       5599.62256    
